t,0,1,2,3,4,5,6,7,8,9
401.59857,-0.44224814,-0.3636623,-0.41875765,-0.39039853,-0.40200624,-0.41454917,-0.4147692,-0.41749236,-0.4644733,-0.3520546
401.82355,-0.43509644,-0.35785845,-0.41058823,-0.38437462,-0.40239134,-0.41900522,-0.41196355,-0.41421908,-0.44532883,-0.35582298
402.04855,-0.40679234,-0.35235715,-0.4032165,-0.35695073,-0.4009335,-0.41303632,-0.40670985,-0.40258387,-0.40580213,-0.3460582
402.27353,-0.39510214,-0.35565794,-0.40742502,-0.34575564,-0.39856794,-0.4013461,-0.4048944,-0.4005484,-0.39777026,-0.33722863
402.4985,-0.38572243,-0.353815,-0.40475687,-0.33428544,-0.38707027,-0.38819802,-0.39532217,-0.4027214,-0.38239416,-0.32688624
402.7235,-0.336651,-0.33557826,-0.38363194,-0.2846639,-0.3550528,-0.35351244,-0.36690804,-0.38910574,-0.32391554,-0.29618907
402.9485,-0.2555346,-0.29684922,-0.34066695,-0.21760324,-0.30031502,-0.29099035,-0.31665385,-0.3559055,-0.26238367,-0.24532971
403.17346,-0.18924412,-0.24626492,-0.2859842,-0.16861431,-0.23581249,-0.22035389,-0.24709012,-0.31043738,-0.20574798,-0.19414027
403.39847,-0.14638914,-0.19023436,-0.21941866,-0.1239439,-0.18907909,-0.17862666,-0.18660352,-0.2397459,-0.14088786,-0.16289298
403.62344,-0.07624778,-0.15134029,-0.16498347,-0.06210948,-0.15172538,-0.13159068,-0.1492498,-0.16789915,-0.07800819,-0.12146832
403.84842,-0.05215216,-0.12922513,-0.13500148,-0.055287894,-0.10364417,-0.07404727,-0.09715266,-0.119102776,-0.08367451,-0.07949354
404.07343,-0.08752541,-0.10727502,-0.10600972,-0.09170639,-0.06909611,-0.06827092,-0.051657047,-0.09577733,-0.11404159,-0.07558762
404.2984,-0.12240354,-0.098527975,-0.082464226,-0.11090586,-0.083014354,-0.10661486,-0.08031873,-0.077183,-0.12718965,-0.10364417
404.52338,-0.119267814,-0.10749507,-0.09330176,-0.11184108,-0.0922015,-0.10898041,-0.09979327,-0.07877837,-0.13621177,-0.104909465
404.74838,-0.13071048,-0.099848285,-0.09418196,-0.124549046,-0.085489936,-0.1007835,-0.08224418,-0.10832026,-0.14088786,-0.109695576
404.97336,-0.13175572,-0.07602773,-0.0651902,-0.11266627,-0.09869301,-0.115306884,-0.08323441,-0.07140665,-0.12300868,-0.12559429
405.19833,-0.10017836,-0.092696615,-0.07894341,-0.07729302,-0.10964057,-0.109420516,-0.10364417,-0.049951646,-0.09583235,-0.11459172
405.42334,-0.05077684,-0.10342412,-0.09616242,-0.03674857,-0.07641282,-0.064640075,-0.07531256,-0.07685292,-0.06403493,-0.07388223
405.64832,-0.028441632,-0.077953175,-0.07030639,-0.012212847,-0.032017466,-0.02954189,-0.03135731,-0.08851564,-0.039169133,-0.043845225
405.8733,-0.025746003,-0.03619844,-0.013478143,0.0033557825,-0.012212847,-0.016448835,-0.006161437,-0.03223752,-0.022995362,-0.036528517
406.09827,-0.0075367573,-0.02409562,0.0009902309,0.027011298,-0.013918245,-0.012873001,-0.008306937,0.01127763,-0.004456039,-0.031962454
406.32327,0.0050611803,-0.036858596,-0.01617377,0.039554223,-0.012432899,-0.001595372,-0.012928015,0.00022005131,0.0026956287,-0.024865799
406.54825,0.0078118215,-0.036693558,-0.016888939,0.043460134,0.00088020525,0.01342313,0.0025305902,-0.015018502,0.0030257055,-0.017164003
406.77322,0.0046760906,-0.01963958,0.0058863726,0.043075044,0.015073515,0.020574797,0.020684823,0.0006051411,-0.002585603,-0.011937784
406.99823,-0.010342412,-0.023050375,0.0072616935,0.031962454,0.007371719,0.0079218475,0.011552694,0.00583136,-0.015733669,-0.022995362
407.2232,-0.01848431,-0.027011298,0.0056113084,0.030422093,0.0013203078,-0.00093521806,0.0034658082,0.009132129,-0.016998963,-0.028496645
407.44818,-0.018649349,-0.0317424,0.00093521806,0.032952685,-0.0069316165,-0.011112591,-0.0073167062,0.009737271,-0.015458604,-0.03234754
407.6732,-0.008031873,-0.04004934,-0.009517219,0.037463736,-0.014028271,-0.015788682,-0.019529553,0.003795885,-0.015568631,-0.032182503
407.89816,-0.030697158,-0.057873495,-0.030807184,0.0064365007,-0.02877171,-0.028386619,-0.037023634,-0.018264258,-0.0523172,-0.045605633
408.12314,-0.02937685,-0.06596038,-0.042744968,0.01633881,-0.029486876,-0.02585603,-0.03190744,-0.043350108,-0.042359877,-0.04648584
408.34814,-0.045495607,-0.06843596,-0.047035966,0.014688425,-0.03933417,-0.037463736,-0.03520821,-0.055562954,-0.065300226,-0.054407686
408.57312,-0.07173673,-0.085379906,-0.065850355,-0.003850898,-0.064254984,-0.0634848,-0.061339304,-0.0694812,-0.10909044,-0.07536758
408.7981,-0.09825291,-0.092311524,-0.0733321,-0.028056541,-0.073442124,-0.07179174,-0.069151126,-0.07305703,-0.15183541,-0.08477477
409.0231,-0.13494647,-0.10061846,-0.080593795,-0.057433393,-0.08719533,-0.09165137,-0.07910845,-0.08026372,-0.19782613,-0.10193877
409.24808,-0.17444567,-0.11305136,-0.091376305,-0.08906577,-0.110245705,-0.12427398,-0.10474443,-0.08488479,-0.24007598,-0.12768477
409.47305,-0.19155467,-0.11712231,-0.09456705,-0.10380921,-0.123393774,-0.14391355,-0.12597938,-0.08130896,-0.2526189,-0.14077783
409.69806,-0.18990429,-0.1239439,-0.10391923,-0.10854031,-0.13571665,-0.15634646,-0.14682923,-0.08741538,-0.25061095,-0.1470493
409.92303,-0.1767012,-0.13582668,-0.12196344,-0.10314905,-0.14297834,-0.15788682,-0.15882203,-0.10925548,-0.24128626,-0.14693926
410.148,-0.15992229,-0.14495881,-0.13890739,-0.09165137,-0.14534388,-0.15194543,-0.15893206,-0.13868734,-0.2213166,-0.1445187
410.373,-0.13566163,-0.15222049,-0.1526606,-0.07558762,-0.15062512,-0.14842461,-0.15706162,-0.16283797,-0.18330275,-0.14572898
410.598,-0.09286165,-0.154421,-0.1603624,-0.048466302,-0.15013,-0.1342313,-0.14732435,-0.17119992,-0.13643181,-0.13351613
410.82297,-0.09236654,-0.16388321,-0.17642614,-0.048136223,-0.1427583,-0.10171872,-0.13241588,-0.18687858,-0.1470493,-0.11112591
411.04794,-0.11008067,-0.15321073,-0.16613874,-0.075422585,-0.105184525,-0.083399445,-0.08807554,-0.18418294,-0.19364515,-0.08570999
411.27295,-0.14770944,-0.12845495,-0.13131562,-0.10749507,-0.08675523,-0.103589155,-0.1003434,-0.15519118,-0.1968909,-0.091101244
411.49792,-0.16866933,-0.11426164,-0.10210381,-0.097592756,-0.105184525,-0.13302101,-0.11844262,-0.106779896,-0.1826426,-0.117012285
411.7229,-0.16861431,-0.13109557,-0.1346714,-0.08730536,-0.14259325,-0.16894439,-0.14710431,-0.11228118,-0.18066213,-0.13456137
411.9479,-0.1462241,-0.15970224,-0.17450069,-0.079273485,-0.15926214,-0.16575365,-0.18533821,-0.17296033,-0.18594337,-0.12707964
412.17288,-0.13269094,-0.15854697,-0.1822575,-0.07729302,-0.13192075,-0.13120559,-0.15337576,-0.18203744,-0.18957421,-0.106504835
412.39786,-0.16646881,-0.1393475,-0.16558862,-0.10991563,-0.12592436,-0.12680458,-0.12718965,-0.19320506,-0.22797316,-0.11145599
412.62286,-0.19375518,-0.122843646,-0.14259325,-0.13258092,-0.13390122,-0.14699428,-0.1273547,-0.15860198,-0.24576981,-0.12465907
412.84784,-0.18462305,-0.12333876,-0.13621177,-0.11948786,-0.14138296,-0.15805185,-0.14792949,-0.13093053,-0.22717547,-0.12575932
413.0728,-0.17219014,-0.13401125,-0.15106523,-0.10353414,-0.14693926,-0.15898708,-0.15777679,-0.13863233,-0.19920145,-0.12361383
413.29782,-0.14226317,-0.14220816,-0.16575365,-0.08196911,-0.1466642,-0.15299067,-0.15579633,-0.16492845,-0.1839629,-0.11376653
413.5228,-0.13951254,-0.13263592,-0.1591521,-0.09280664,-0.12845495,-0.13373618,-0.13890739,-0.16624877,-0.22005132,-0.09203646
413.74777,-0.18726367,-0.12559429,-0.15464106,-0.14759941,-0.1342313,-0.14820457,-0.14737937,-0.15970224,-0.2607333,-0.10672489
413.97278,-0.21171688,-0.12658451,-0.16118759,-0.16613874,-0.14990996,-0.1676791,-0.16173771,-0.15574132,-0.25014332,-0.12201845
414.19775,-0.20547292,-0.14402358,-0.18605338,-0.16267294,-0.16844928,-0.18555827,-0.18022202,-0.18748371,-0.23306185,-0.13269094
414.42273,-0.17653616,-0.13912745,-0.1826976,-0.15282564,-0.16272795,-0.17862666,-0.17565596,-0.1938102,-0.20233718,-0.122458555
414.6477,-0.16965955,-0.13214082,-0.17598604,-0.16107756,-0.16300301,-0.17659117,-0.1767012,-0.18445802,-0.18379785,-0.12229352
414.8727,-0.17345545,-0.1320858,-0.17818655,-0.17659117,-0.1711449,-0.1839629,-0.1809922,-0.17912176,-0.17769143,-0.13137063
415.0977,-0.20096186,-0.14600405,-0.19700094,-0.2041526,-0.19584566,-0.20528036,-0.19815621,-0.19843127,-0.19469039,-0.15381587
415.32266,-0.2375729,-0.16965955,-0.22621275,-0.23361197,-0.22591017,-0.23083383,-0.22194925,-0.22621275,-0.21977624,-0.17598604
415.54767,-0.2744315,-0.19138964,-0.25443432,-0.26359397,-0.24824539,-0.2539392,-0.24579732,-0.25083098,-0.25017083,-0.19304001
415.77264,-0.3105199,-0.20676571,-0.27465156,-0.2937685,-0.26491427,-0.2748991,-0.26672968,-0.2722585,-0.28526902,-0.20893872
415.99762,-0.34495795,-0.21779579,-0.28752455,-0.3272163,-0.28158316,-0.29992995,-0.28848726,-0.28636926,-0.3225952,-0.22786313
416.22263,-0.36641294,-0.22885336,-0.30042505,-0.35095432,-0.3014703,-0.328069,-0.31461835,-0.2992423,-0.3448204,-0.24879551
416.4476,-0.38112888,-0.24310169,-0.31640628,-0.3679258,-0.32779393,-0.35706076,-0.34383017,-0.31327054,-0.3598664,-0.27201092
416.67258,-0.38231164,-0.25999063,-0.33491808,-0.3697687,-0.3499366,-0.37408724,-0.36462504,-0.32911423,-0.36096668,-0.28634176
416.89758,-0.38176152,-0.28312352,-0.35959134,-0.37152913,-0.36701807,-0.38588747,-0.37925842,-0.35139444,-0.3662754,-0.2976194
417.12256,-0.3773605,-0.3014153,-0.38060626,-0.37048388,-0.3747749,-0.39034352,-0.3868227,-0.37683788,-0.37298697,-0.30083764
417.34753,-0.38396204,-0.31189522,-0.39314917,-0.37634274,-0.38181654,-0.3933142,-0.39548722,-0.39534968,-0.3847047,-0.30463353
417.57254,-0.39224148,-0.3164888,-0.39936563,-0.3803862,-0.38585997,-0.39386433,-0.40217128,-0.40406922,-0.3933142,-0.30812684
417.79752,-0.39097616,-0.31670886,-0.40019083,-0.37403223,-0.38398954,-0.3873453,-0.39829287,-0.40239134,-0.3890232,-0.3062289
418.0225,-0.3820091,-0.3126379,-0.39488208,-0.36143428,-0.3765078,-0.37854326,-0.38528234,-0.39931062,-0.37455484,-0.29959986
418.24747,-0.37185922,-0.3118677,-0.3915538,-0.3482037,-0.37026384,-0.37163916,-0.37240934,-0.3992281,-0.3609942,-0.2929158
418.47247,-0.3593988,-0.2924207,-0.36704558,-0.3326901,-0.34768108,-0.3512019,-0.3482862,-0.37923092,-0.34583813,-0.2732487
418.69745,-0.35348493,-0.27476156,-0.34372014,-0.3186618,-0.32749137,-0.3358533,-0.3285091,-0.3559055,-0.3310947,-0.26054075
418.92242,-0.34421527,-0.25869784,-0.32309034,-0.30482608,-0.3159937,-0.3285366,-0.31904688,-0.3315623,-0.31915691,-0.2555896
419.14743,-0.31096002,-0.24598986,-0.30523866,-0.2744865,-0.30400088,-0.31417826,-0.31233534,-0.30933714,-0.28458136,-0.24167135
419.3724,-0.265987,-0.23484977,-0.28793713,-0.23823304,-0.28070295,-0.28482893,-0.2950888,-0.2890649,-0.2525639,-0.21661301
419.59738,-0.225195,-0.22313203,-0.27184588,-0.20918627,-0.25107855,-0.25083098,-0.26923278,-0.27676955,-0.23284179,-0.19111456
419.8224,-0.2187035,-0.21152432,-0.25803766,-0.20274977,-0.23127393,-0.22805567,-0.24560477,-0.27118573,-0.23083383,-0.180112
420.04736,-0.23572996,-0.19485544,-0.23740786,-0.20682073,-0.22002381,-0.21466005,-0.22340709,-0.25217882,-0.23402457,-0.17928681
420.27234,-0.23969088,-0.18071714,-0.21842843,-0.19535056,-0.20959887,-0.210149,-0.20563795,-0.22690041,-0.218731,-0.1779665
420.49734,-0.21179938,-0.16965955,-0.20186958,-0.17092486,-0.19694592,-0.20280479,-0.19623075,-0.20329991,-0.19551559,-0.16652383
420.72232,-0.19634078,-0.17103489,-0.1959557,-0.1663588,-0.19050942,-0.19628577,-0.20096186,-0.19568063,-0.19265492,-0.1603624
420.9473,-0.1831377,-0.1681192,-0.18489811,-0.16102254,-0.17741637,-0.18187241,-0.1912796,-0.18451302,-0.18291765,-0.15332074
421.1723,-0.1676791,-0.16113257,-0.17345545,-0.14952487,-0.16597371,-0.16883437,-0.17736135,-0.17378552,-0.16663386,-0.14765443
421.39728,-0.1560714,-0.15590635,-0.16569863,-0.14094287,-0.16041741,-0.16107756,-0.16657884,-0.1642683,-0.15530121,-0.14682923
421.62225,-0.14160302,-0.14858964,-0.15673155,-0.1281799,-0.1513953,-0.14781947,-0.15233052,-0.15689659,-0.13967757,-0.14138296
421.84726,-0.14138296,-0.14627911,-0.15260558,-0.12917012,-0.14831458,-0.14297834,-0.14550893,-0.15508117,-0.1397876,-0.14198811
422.07224,-0.14957988,-0.15431099,-0.15843694,-0.13797218,-0.15348579,-0.14864466,-0.15040506,-0.16146265,-0.14710431,-0.14985494
422.2972,-0.15216549,-0.15717165,-0.15689659,-0.14050277,-0.1526606,-0.15040506,-0.1517804,-0.15876701,-0.14913978,-0.15332074
422.5222,-0.16778913,-0.17053977,-0.16740404,-0.15629144,-0.16597371,-0.16613874,-0.16696393,-0.16707397,-0.16465339,-0.16993463
422.7472,-0.17747138,-0.1809922,-0.17642614,-0.16630378,-0.175876,-0.17692125,-0.17818655,-0.17543592,-0.17505082,-0.18170737
422.97217,-0.18066213,-0.18704362,-0.17972691,-0.16971457,-0.17945184,-0.18022202,-0.1814323,-0.17879169,-0.17912176,-0.1873737
423.19714,-0.18720865,-0.19617574,-0.18797883,-0.17681123,-0.18632844,-0.18638346,-0.18759374,-0.18808886,-0.18671353,-0.19518551
423.42215,-0.19821122,-0.2063256,-0.19760607,-0.18874902,-0.19590068,-0.19601071,-0.19634078,-0.19826624,-0.19925646,-0.20550042
423.64713,-0.20426263,-0.21234952,-0.20277728,-0.19590068,-0.2015395,-0.20206212,-0.20186958,-0.20423512,-0.20599553,-0.21190941
423.8721,-0.20219965,-0.21303718,-0.20280479,-0.19535056,-0.20098937,-0.20170453,-0.20145698,-0.20563795,-0.20431764,-0.21210195
424.0971,-0.20745337,-0.21688807,-0.2063256,-0.20173204,-0.20621559,-0.2075634,-0.20676571,-0.20863615,-0.21105671,-0.21774077
424.32208,-0.19782613,-0.21325722,-0.20252973,-0.19177471,-0.20052175,-0.20093435,-0.20206212,-0.20588551,-0.20164952,-0.21113923
424.54706,-0.2036575,-0.21867599,-0.20918627,-0.19804618,-0.2075359,-0.20706828,-0.20896623,-0.21152432,-0.2088837,-0.21611789
424.77206,-0.18775879,-0.20830607,-0.19887137,-0.18104722,-0.19281997,-0.19089451,-0.19463539,-0.2028323,-0.19248989,-0.20107189
424.99704,-0.18495312,-0.20877369,-0.20057677,-0.17604105,-0.19111456,-0.1882539,-0.19248989,-0.20599553,-0.1873737,-0.19832124
425.22202,-0.17125493,-0.19667086,-0.18792382,-0.15970224,-0.17807652,-0.17516084,-0.17846161,-0.19480042,-0.17285031,-0.18621843
425.44702,-0.15618142,-0.18407293,-0.17598604,-0.14143798,-0.1663588,-0.16245288,-0.16597371,-0.18385287,-0.15744671,-0.17252024
425.672,-0.124989145,-0.1578318,-0.14732435,-0.10699995,-0.13830225,-0.13307603,-0.13736703,-0.15491612,-0.1260344,-0.14468373
425.89697,-0.10342412,-0.14446369,-0.13362616,-0.082189165,-0.12190843,-0.115416914,-0.12168837,-0.14033772,-0.10259892,-0.12663953
426.12198,-0.07124161,-0.1222385,-0.11090586,-0.05171206,-0.09610741,-0.08818556,-0.09676757,-0.117672436,-0.07657786,-0.100673474
426.34695,-0.0463208,-0.10314905,-0.09247656,-0.030587133,-0.07454238,-0.065465264,-0.075532615,-0.09957322,-0.065575294,-0.079273485
426.57193,-0.031247286,-0.07404727,-0.063319765,-0.012707964,-0.04456039,-0.034988157,-0.045275558,-0.07063647,-0.048466302,-0.052592263
426.7969,-0.026736235,-0.056498174,-0.045935713,-0.005116193,-0.031082248,-0.022225183,-0.028441632,-0.0523172,-0.03289767,-0.04186476
427.0219,-0.0059413854,-0.045440596,-0.03465808,0.011607707,-0.022005131,-0.018209247,-0.020299733,-0.039939314,-0.012983028,-0.032017466
427.2469,0.014028271,-0.034328006,-0.022225183,0.028496645,-0.008857065,-0.0011552693,-0.012597937,-0.025140863,0.007701796,-0.0148534635
427.47186,0.038949084,-0.024425695,-0.0113876555,0.048466302,0.009627244,0.019309502,0.0058863726,-0.016613875,0.028881734,0.005666321
427.69687,0.057268355,-0.00759177,0.005501283,0.05968892,0.030422093,0.040984556,0.027121324,-0.001595372,0.037848826,0.02508585
427.92184,0.07157169,0.011112591,0.023710528,0.06865601,0.051657047,0.06144933,0.052042134,0.014963489,0.04180975,0.043900236
428.14682,0.066785574,0.030587133,0.042689953,0.065850355,0.067940846,0.07432233,0.07190177,0.03234754,0.033557825,0.054957815
428.37183,0.036638543,0.042304866,0.05347247,0.04918147,0.06695061,0.07107657,0.07608274,0.045220546,0.019804617,0.04923648
428.5968,0.017384054,0.050061673,0.058093548,0.04180975,0.057928506,0.05413262,0.075532615,0.0566082,0.020849861,0.03614343
428.82178,0.029101785,0.055122852,0.06287966,0.062494572,0.046815917,0.034548055,0.061779406,0.06541025,0.049071442,0.029156798
429.04678,0.05308738,0.04070949,0.04885139,0.09412695,0.027781477,0.025690991,0.02409562,0.059853956,0.0844997,0.0317424
429.27176,0.09803286,0.023655515,0.02607608,0.13758709,0.03927916,0.05209715,0.023490477,0.04786116,0.12388889,0.059853956
429.49673,0.14033772,0.030587133,0.024975823,0.16960455,0.076357804,0.09506217,0.057818484,0.021069912,0.14484878,0.09594237
429.72174,0.15161535,0.056773238,0.051602032,0.17037472,0.106119744,0.12669455,0.09577733,0.022280196,0.12961023,0.11398658
429.94672,0.13802719,0.07641282,0.077678114,0.15084517,0.11547193,0.13010533,0.1170673,0.04962157,0.10600972,0.11206113
430.1717,0.11591203,0.078888394,0.0866452,0.13516651,0.10727502,0.11849763,0.116462156,0.072616935,0.100123346,0.097207665
430.39667,0.099463195,0.06408995,0.07256192,0.12509917,0.08251924,0.09093621,0.09753774,0.06728069,0.09203646,0.07729302
430.62167,0.087635435,0.03971926,0.045440596,0.108650334,0.057268355,0.06761076,0.06166938,0.045275558,0.079273485,0.063319765
430.84665,0.08015369,0.022995362,0.024425695,0.09302669,0.04725602,0.059413854,0.04610075,0.028386619,0.06431,0.05462774
431.07162,0.06282465,0.012102822,0.011992796,0.061724395,0.034933146,0.04648584,0.037518747,0.0053912573,0.024425695,0.04004934
431.29663,0.01771413,-0.011607707,-0.011497681,0.00082519243,0.00071516674,0.0035758337,0.005776347,-0.019309502,-0.03581335,-5.5012828e-05
431.5216,-0.025525952,-0.0398843,-0.040379416,-0.056498174,-0.04357016,-0.04313006,-0.036308467,-0.04021438,-0.096547514,-0.04279998
431.74658,-0.06111925,-0.07487246,-0.07971359,-0.124163955,-0.08240922,-0.077127986,-0.072066806,-0.07630279,-0.18979426,-0.07657786
431.9716,-0.1565115,-0.10457939,-0.11585701,-0.23264925,-0.11211614,-0.10083851,-0.090551116,-0.117012285,-0.2878546,-0.12036807
432.19656,-0.29002762,-0.12295367,-0.13329609,-0.33645844,-0.1582169,-0.16498347,-0.09979327,-0.14072281,-0.34933147,-0.19160968
432.42154,-0.38737282,-0.16107756,-0.16487345,-0.39317667,-0.24607238,-0.28364614,-0.17604105,-0.15530121,-0.36833838,-0.28400373
432.64655,-0.40346408,-0.21364231,-0.2225544,-0.3928466,-0.34721348,-0.39898053,-0.28397623,-0.18005699,-0.3739772,-0.353815
432.87152,-0.39394686,-0.2813631,-0.29283327,-0.3859975,-0.42978773,-0.4563039,-0.39768773,-0.23380452,-0.39152628,-0.3770579
433.0965,-0.4022813,-0.3657528,-0.38748285,-0.39856794,-0.4563039,-0.44499877,-0.46452832,-0.29068777,-0.41735482,-0.37128156
433.3215,-0.42255354,-0.42167333,-0.4709373,-0.41900522,-0.44169798,-0.42351624,-0.4576792,-0.37284943,-0.43578413,-0.36190188
433.54648,-0.4503625,-0.4335011,-0.49981904,-0.44007513,-0.42354375,-0.43124557,-0.43688437,-0.4558088,-0.44964734,-0.3696587
433.77145,-0.4670314,-0.4242039,-0.49038434,-0.443871,-0.42810982,-0.4531957,-0.44444865,-0.5086211,-0.45349824,-0.38674018
433.99646,-0.45605636,-0.40643477,-0.46538103,-0.42340624,-0.43715945,-0.4597697,-0.45894453,-0.50053424,-0.43737948,-0.38965586
434.22144,-0.42214093,-0.3898484,-0.4460715,-0.38957334,-0.4292926,-0.43924993,-0.45305815,-0.461035,-0.40885535,-0.36811835
434.4464,-0.39815533,-0.379506,-0.43729696,-0.37317953,-0.40877283,-0.41339388,-0.4331435,-0.44073528,-0.39174634,-0.33827388
434.6714,-0.3902885,-0.35541037,-0.41138592,-0.3666055,-0.37117156,-0.37672785,-0.39859545,-0.4176024,-0.37725046,-0.30589882
434.8964,-0.3894908,-0.32881168,-0.38291678,-0.36187437,-0.34586564,-0.35219213,-0.3654502,-0.39702758,-0.36135176,-0.29426363
435.12137,-0.3830268,-0.3014153,-0.35565794,-0.35675818,-0.3375312,-0.34718597,-0.33948416,-0.37370214,-0.35298982,-0.2994348
435.34634,-0.37301448,-0.29396105,-0.34113455,-0.3499366,-0.3404469,-0.35453016,-0.33557826,-0.35662067,-0.35100934,-0.30600885
435.57135,-0.36704558,-0.2920081,-0.33178237,-0.34583813,-0.34498546,-0.36044404,-0.34283996,-0.3357983,-0.35513532,-0.308732
435.79633,-0.37023634,-0.29440114,-0.3332402,-0.34671834,-0.35673067,-0.36787078,-0.3593988,-0.32399806,-0.36302966,-0.31464586
436.0213,-0.37939596,-0.30812684,-0.34795615,-0.35136694,-0.37128156,-0.37587515,-0.37584764,-0.32949933,-0.3748299,-0.32284278
436.2463,-0.38836306,-0.32520834,-0.36696306,-0.35744584,-0.37846074,-0.37969854,-0.38264173,-0.3482312,-0.38616255,-0.32776642
436.47128,-0.3825317,-0.32897672,-0.37238184,-0.3525222,-0.37040138,-0.3726844,-0.37466487,-0.3641024,-0.38126642,-0.32132992
436.69626,-0.37152913,-0.32446566,-0.36899856,-0.34237233,-0.35967386,-0.36418492,-0.36517516,-0.37070394,-0.37048388,-0.3130505
436.92126,-0.3572533,-0.3131605,-0.35832605,-0.32883918,-0.34677336,-0.3533474,-0.35453016,-0.36344224,-0.36225948,-0.30306566
437.14624,-0.33860394,-0.29855463,-0.3460582,-0.3148109,-0.33208492,-0.3383839,-0.34063944,-0.35232967,-0.35697824,-0.28911993
437.37122,-0.32658365,-0.2834811,-0.33114973,-0.30801684,-0.31756154,-0.32149497,-0.321605,-0.33758622,-0.35453016,-0.2752567
437.59622,-0.31835923,-0.25757006,-0.3015528,-0.29783946,-0.29308084,-0.29855463,-0.28933996,-0.30743918,-0.33849394,-0.2547094
437.8212,-0.32331038,-0.23336442,-0.27239603,-0.29343843,-0.2827109,-0.29365847,-0.27223098,-0.2727536,-0.32226515,-0.24863048
438.04617,-0.32116488,-0.22018884,-0.25748754,-0.28158316,-0.2876621,-0.30017748,-0.27553174,-0.24367931,-0.30369833,-0.2513261
438.27118,-0.31373817,-0.22868833,-0.2663721,-0.27209345,-0.29907724,-0.31085,-0.29662916,-0.24238652,-0.3061739,-0.25567213
438.49615,-0.29486877,-0.23641762,-0.27544922,-0.25993562,-0.29530886,-0.30397338,-0.30314818,-0.2526189,-0.3100798,-0.2462099
438.72113,-0.28122556,-0.23539989,-0.2783374,-0.25743252,-0.28273842,-0.2881297,-0.29555643,-0.26650965,-0.31195024,-0.2319616
438.9461,-0.2805104,-0.22566262,-0.26945284,-0.26307133,-0.26617956,-0.2692603,-0.27778727,-0.26595953,-0.30961218,-0.21897857
